rectangle
-100 -100 100 100
10
-58.90515471017912, 6.727416595226686, 80.06684188562946
95.60725205053856, -76.57837046587737, 24.099691207798845
-33.12046603685259, 25.534222090129077, 25.708857869651002
43.48158838252371, -64.60951462470211, 49.5078000968279
26.887427032761792, -12.318993419739428, 25.244724306948218
-86.03294001626764, 52.494100210343845, 65.85283373940523
69.12040936951152, 55.579020334944715, 68.0371808305513
12.670347352847713, 22.690798492995327, 45.00854430493526
-9.446736255549865, -8.144723813952723, 44.91795767108635
56.476043200011105, 17.32489328161681, 55.746337953185176
